time,T1,T2,T3,T4,T5,T6,T_amb,irrad,u1,u2,u3,u4,u5,u6,T_sup,T_lb,T_ub,E1,E2,E3,E4,E5,E6,Tret1,Tret2,Tret3,Tret4,Tret5,Tret6,F1,F2,F3,F4,F5,F6
2020-01-10 01:15:00,20.19,21.51,21.43,21.0,22.5,22.82,-2.12,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,948.74,1145.74,785.1,576.55,762.52,803.97,30.83,29.89,30.17,30.47,28.47,24.12,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 01:30:00,20.14,21.47,21.38,20.97,22.47,22.84,-2.22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,950.79,1147.51,786.99,577.91,763.5,802.44,30.82,29.88,30.16,30.46,28.46,24.14,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 01:45:00,20.09,21.42,21.33,20.92,22.43,22.87,-2.32,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,952.87,1150.26,789.43,579.09,764.44,800.99,30.81,29.86,30.14,30.45,28.45,24.16,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 02:00:00,20.08,21.42,21.31,20.91,22.42,22.89,-2.36,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,954.83,1152.45,791.01,580.13,765.31,799.57,30.8,29.85,30.13,30.44,28.45,24.19,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 02:15:00,20.07,21.43,21.32,20.9,22.42,22.91,-2.4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.45,1152.56,792.11,580.44,765.49,798.15,30.8,29.85,30.12,30.43,28.44,24.21,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 02:30:00,20.08,21.45,21.32,20.92,22.43,22.93,-2.44,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.93,1152.43,792.31,580.61,765.46,796.75,30.79,29.85,30.12,30.43,28.44,24.23,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 02:45:00,20.11,21.47,21.33,20.92,22.44,22.96,-2.48,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.41,1151.89,792.84,580.43,764.96,795.36,30.8,29.85,30.11,30.43,28.45,24.25,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 03:00:00,20.09,21.47,21.35,20.93,22.45,22.98,-2.51,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.21,1151.47,792.82,580.37,764.65,793.98,30.8,29.86,30.11,30.43,28.45,24.27,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 03:15:00,20.11,21.48,21.34,20.94,22.46,23.0,-2.55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.88,1151.46,792.72,580.39,764.36,792.61,30.79,29.86,30.11,30.43,28.45,24.29,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 03:30:00,20.1,21.48,21.35,20.93,22.46,23.02,-2.58,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.58,1151.21,793.17,580.24,763.91,791.31,30.8,29.86,30.11,30.44,28.46,24.31,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 03:45:00,20.11,21.47,21.34,20.96,22.49,23.04,-2.61,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.89,1151.38,793.06,580.12,763.64,790.02,30.79,29.86,30.11,30.44,28.46,24.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 04:00:00,20.09,21.45,21.36,20.95,22.48,23.06,-2.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,955.85,1152.05,793.62,579.75,763.03,788.75,30.8,29.85,30.11,30.44,28.47,24.34,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 04:15:00,20.09,21.44,21.33,20.95,22.48,22.78,-2.69,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,956.65,1152.72,793.73,580.09,763.17,0.0,30.79,29.85,30.11,30.44,28.47,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 04:30:00,20.06,21.43,21.33,20.93,22.46,22.6,-2.74,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,957.01,1153.39,794.7,580.21,763.05,0.0,30.79,29.85,30.1,30.44,28.47,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 04:45:00,20.06,21.42,21.31,20.92,22.46,22.51,-2.78,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,958.05,1154.27,795.13,580.68,763.4,0.0,30.78,29.84,30.09,30.43,28.46,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 05:00:00,20.03,21.4,21.3,20.9,22.44,22.44,-2.82,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,958.63,1155.12,796.24,580.98,763.48,0.0,30.78,29.84,30.09,30.43,28.46,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 05:15:00,20.02,21.38,21.27,20.89,22.43,22.37,-2.87,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,959.86,1156.27,796.87,581.59,764.0,0.0,30.77,29.83,30.08,30.42,28.46,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 05:30:00,19.99,21.38,21.26,20.84,22.4,22.29,-2.91,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,960.67,1157.13,798.07,582.21,764.43,0.0,30.77,29.83,30.07,30.42,28.45,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 05:45:00,19.97,21.36,21.22,20.83,22.39,22.22,-2.96,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,961.97,1157.73,798.87,583.19,765.31,0.0,30.76,29.82,30.07,30.41,28.45,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 06:00:00,19.95,21.35,21.22,20.81,22.37,22.14,-2.99,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,962.71,1158.68,800.04,583.58,765.58,0.0,30.76,29.82,30.06,30.4,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 06:15:00,19.95,21.35,21.21,20.81,22.37,22.06,-3.02,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,963.55,1159.1,800.44,584.0,765.97,0.0,30.75,29.82,30.06,30.4,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 06:30:00,19.94,21.35,21.21,20.8,22.36,21.99,-3.05,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,963.79,1159.33,801.1,584.14,765.94,0.0,30.75,29.81,30.05,30.4,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 06:45:00,19.95,21.35,21.2,20.81,22.37,21.91,-3.09,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,964.32,1159.58,801.26,584.38,766.08,0.0,30.75,29.81,30.05,30.4,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 07:00:00,19.94,21.35,21.21,20.8,22.36,21.83,-3.12,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,964.45,1159.67,801.79,584.47,766.01,0.0,30.75,29.81,30.05,30.39,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 07:15:00,19.94,21.35,21.2,20.8,22.37,21.76,-3.15,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,964.91,1159.89,801.96,584.7,766.17,0.0,30.75,29.81,30.04,30.39,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 07:30:00,19.93,21.35,21.2,20.8,22.36,21.7,-3.19,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,965.04,1160.0,802.45,584.78,766.1,0.0,30.75,29.81,30.04,30.39,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 07:45:00,19.94,21.35,21.19,20.8,22.37,21.63,-3.22,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,965.44,1160.18,802.61,584.97,766.23,0.0,30.74,29.81,30.04,30.39,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 08:00:00,19.93,21.35,21.2,20.79,22.36,21.56,-3.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,965.62,1160.33,803.1,585.08,766.2,0.0,30.74,29.81,30.04,30.39,28.44,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 08:15:00,19.93,21.35,21.19,20.79,22.36,21.77,-3.18,3.5,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,965.6,1160.21,802.98,585.03,766.13,858.5,30.74,29.81,30.04,30.39,28.44,23.31,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 08:30:00,19.93,21.56,21.2,20.8,22.37,21.97,-3.16,48.9,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,964.39,1087.64,802.5,584.22,765.3,864.57,30.75,30.2,30.04,30.4,28.45,23.22,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 08:45:00,19.95,21.84,21.23,20.84,22.39,22.06,-3.14,94.4,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,962.83,1007.48,801.4,582.93,764.08,857.54,30.76,30.63,30.05,30.41,28.46,23.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 09:00:00,19.97,21.99,21.29,20.85,22.41,22.12,-3.0,139.8,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,960.99,974.08,798.71,581.4,762.56,852.94,30.77,30.8,30.07,30.42,28.47,23.4,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 09:15:00,20.01,22.28,21.4,20.87,22.43,22.02,-2.86,185.2,1.0,1.0,1.0,1.0,1.0,0.507,36.0,21.0,23.0,958.82,882.35,743.43,580.26,761.29,452.49,30.78,31.29,30.48,30.44,28.48,22.8,0.043934,0.044842,0.032212,0.024945,0.024234,0.008201
2020-01-10 09:30:00,20.08,22.47,21.59,20.92,22.49,21.97,-2.71,199.6,1.0,1.0,1.0,1.0,1.0,0.507,36.0,21.0,23.0,956.6,852.16,679.43,579.18,760.01,451.19,30.79,31.45,30.95,30.45,28.5,22.84,0.043934,0.044842,0.032212,0.024945,0.024234,0.008201
2020-01-10 09:45:00,20.19,22.63,21.7,20.99,22.57,21.97,-2.57,214.1,1.0,1.0,1.0,1.0,1.0,0.507,36.0,21.0,23.0,953.42,836.66,653.93,577.7,758.05,450.31,30.81,31.54,31.14,30.46,28.52,22.86,0.043934,0.044842,0.032212,0.024945,0.024234,0.008201
2020-01-10 10:00:00,20.23,22.7,21.82,21.04,22.62,21.98,-2.44,228.5,1.0,1.0,1.0,1.0,1.0,0.507,36.0,21.0,23.0,949.43,825.51,629.77,575.59,755.37,449.05,30.83,31.6,31.32,30.48,28.54,22.9,0.043934,0.044842,0.032212,0.024945,0.024234,0.008201
2020-01-10 10:15:00,20.39,22.82,21.9,21.16,22.12,22.11,-2.32,242.9,1.0,1.0,1.0,1.0,0.174,1.0,36.0,21.0,23.0,1008.78,861.75,636.55,609.56,189.94,841.16,30.51,31.4,31.27,30.15,25.2,23.57,0.043934,0.044842,0.032212,0.024945,0.004207,0.01619
2020-01-10 10:30:00,20.3,22.83,22.01,21.13,21.8,22.26,-2.19,253.2,1.0,1.0,1.0,1.0,0.174,1.0,36.0,21.0,23.0,942.32,815.96,577.26,571.32,190.95,836.93,30.87,31.65,31.71,30.52,25.14,23.63,0.043934,0.044842,0.032212,0.024945,0.004207,0.01619
2020-01-10 10:45:00,20.36,22.88,21.95,21.2,21.7,22.33,-2.06,263.5,1.0,1.0,1.0,1.0,0.174,1.0,36.0,21.0,23.0,939.9,816.76,547.55,568.81,194.56,832.84,30.88,31.64,31.93,30.54,24.94,23.69,0.043934,0.044842,0.032212,0.024945,0.004207,0.01619
2020-01-10 11:00:00,20.37,22.93,22.12,21.21,21.62,22.38,-1.95,273.8,1.0,1.0,1.0,1.0,0.174,1.0,36.0,21.0,23.0,935.04,819.46,522.27,565.8,197.26,829.78,30.91,31.63,32.12,30.57,24.78,23.74,0.043934,0.044842,0.032212,0.024945,0.004207,0.01619
2020-01-10 11:15:00,20.54,22.97,22.16,21.34,21.42,22.43,-1.83,284.1,1.0,0.794,1.0,1.0,0.0,1.0,36.0,21.0,23.0,931.33,731.01,491.91,563.64,0.0,826.98,30.93,31.09,32.35,30.59,36.0,23.78,0.043934,0.035583,0.032212,0.024945,0.0,0.01619
2020-01-10 11:30:00,20.61,23.0,22.29,21.39,21.35,22.47,-1.71,289.7,1.0,0.794,1.0,1.0,0.0,1.0,36.0,21.0,23.0,923.1,738.4,468.28,559.43,0.0,824.33,30.97,31.04,32.52,30.63,36.0,23.82,0.043934,0.035583,0.032212,0.024945,0.0,0.01619
2020-01-10 11:45:00,20.73,23.07,22.38,21.5,21.36,22.52,-1.6,295.4,1.0,0.794,1.0,1.0,0.0,1.0,36.0,21.0,23.0,917.61,750.96,442.38,556.59,0.0,821.78,31.0,30.95,32.71,30.66,36.0,23.86,0.043934,0.035583,0.032212,0.024945,0.0,0.01619
2020-01-10 12:00:00,20.77,23.02,22.5,21.54,21.32,22.55,-1.51,301.0,1.0,0.794,1.0,1.0,0.0,1.0,36.0,21.0,23.0,911.55,765.15,419.13,553.06,0.0,819.33,31.04,30.86,32.89,30.7,36.0,23.89,0.043934,0.035583,0.032212,0.024945,0.0,0.01619
2020-01-10 12:15:00,20.82,22.96,22.55,21.61,21.33,22.56,-1.43,306.6,1.0,0.778,1.0,1.0,0.0,0.898,36.0,21.0,23.0,910.22,784.34,396.54,551.9,0.0,741.79,31.04,30.62,33.05,30.71,36.0,23.8,0.043934,0.034868,0.032212,0.024945,0.0,0.014545
2020-01-10 12:30:00,20.85,22.85,22.61,21.65,21.31,22.58,-1.35,302.3,1.0,0.778,1.0,1.0,0.0,0.898,36.0,21.0,23.0,908.22,814.69,391.64,550.08,0.0,740.07,31.05,30.41,33.09,30.72,36.0,23.83,0.043934,0.034868,0.032212,0.024945,0.0,0.014545
2020-01-10 12:45:00,20.89,22.73,22.63,21.69,21.28,22.6,-1.26,297.9,1.0,0.778,1.0,1.0,0.0,0.898,36.0,21.0,23.0,906.91,842.81,387.11,548.96,0.0,738.62,31.06,30.22,33.12,30.74,36.0,23.85,0.043934,0.034868,0.032212,0.024945,0.0,0.014545
2020-01-10 13:00:00,20.89,22.58,22.64,21.71,21.23,22.63,-1.21,293.6,1.0,0.778,1.0,1.0,0.0,0.898,36.0,21.0,23.0,905.83,867.26,391.35,547.91,0.0,737.05,31.07,30.05,33.09,30.75,36.0,23.88,0.043934,0.034868,0.032212,0.024945,0.0,0.014545
2020-01-10 13:15:00,20.93,22.63,22.57,21.07,21.18,22.65,-1.15,289.3,1.0,1.0,1.0,0.0,0.0,0.898,36.0,21.0,23.0,966.75,1063.64,415.02,0.0,0.0,737.02,30.74,30.33,32.92,36.0,36.0,23.87,0.043934,0.044842,0.032212,0.0,0.0,0.014536
2020-01-10 13:30:00,20.91,22.53,22.49,20.93,21.07,22.68,-1.09,300.7,1.0,1.0,1.0,0.0,0.0,0.898,36.0,21.0,23.0,907.49,1022.69,369.63,0.0,0.0,733.43,31.06,30.54,33.25,36.0,36.0,23.93,0.043934,0.044842,0.032212,0.0,0.0,0.014536
2020-01-10 13:45:00,20.86,22.44,22.53,20.89,21.01,22.71,-1.04,312.1,1.0,1.0,1.0,0.0,0.0,0.898,36.0,21.0,23.0,904.55,1028.86,339.88,0.0,0.0,731.86,31.07,30.51,33.48,36.0,36.0,23.96,0.043934,0.044842,0.032212,0.0,0.0,0.014536
2020-01-10 14:00:00,20.89,22.37,22.53,20.89,21.02,22.73,-1.02,323.5,1.0,1.0,1.0,0.0,0.0,0.898,36.0,21.0,23.0,905.99,1036.8,317.36,0.0,0.0,730.84,31.07,30.47,33.64,36.0,36.0,23.97,0.043934,0.044842,0.032212,0.0,0.0,0.014536
2020-01-10 14:15:00,20.9,22.38,22.71,21.47,21.09,22.77,-1.01,334.9,1.0,1.0,1.0,1.0,0.047,1.0,36.0,21.0,23.0,969.81,1100.87,309.06,565.28,64.28,806.97,30.72,30.13,33.7,30.58,22.53,24.08,0.043934,0.044842,0.032212,0.024945,0.001142,0.01619
2020-01-10 14:30:00,20.92,22.31,22.77,21.75,21.2,22.82,-0.99,316.5,1.0,1.0,1.0,1.0,0.047,1.0,36.0,21.0,23.0,909.84,1050.56,306.22,550.78,63.9,803.07,31.05,30.4,33.73,30.72,22.61,24.13,0.043934,0.044842,0.032212,0.024945,0.001142,0.01619
2020-01-10 14:45:00,20.88,22.36,22.82,21.65,21.13,22.85,-0.98,298.0,1.0,1.0,1.0,1.0,0.047,1.0,36.0,21.0,23.0,908.52,1054.66,321.36,539.57,63.49,801.56,31.05,30.37,33.61,30.83,22.69,24.16,0.043934,0.044842,0.032212,0.024945,0.001142,0.01619
2020-01-10 15:00:00,20.91,22.33,22.74,21.77,21.19,22.87,-1.02,279.6,1.0,1.0,1.0,1.0,0.047,1.0,36.0,21.0,23.0,911.1,1057.76,337.11,537.77,63.23,800.26,31.04,30.36,33.5,30.84,22.75,24.17,0.043934,0.044842,0.032212,0.024945,0.001142,0.01619
2020-01-10 15:15:00,20.93,22.33,22.85,21.82,21.73,22.89,-1.06,261.2,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,974.61,1121.67,375.44,568.2,874.84,801.76,30.69,30.02,33.21,30.55,27.36,24.15,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 15:30:00,20.98,22.33,22.86,21.88,22.1,22.92,-1.1,197.8,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,976.78,1128.19,450.51,588.11,895.81,800.59,30.68,29.98,32.65,30.36,27.16,24.17,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 15:45:00,20.95,22.26,22.64,21.74,22.1,22.95,-1.14,134.3,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,915.55,1073.11,536.43,589.21,866.71,796.17,31.01,30.27,32.02,30.35,27.44,24.24,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 16:00:00,20.76,22.14,22.41,21.48,21.95,22.97,-1.26,70.9,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,913.78,1075.75,644.48,605.76,880.57,794.56,31.02,30.26,31.21,30.19,27.31,24.26,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 16:15:00,20.65,22.06,22.18,21.4,21.92,22.99,-1.38,7.4,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,919.98,1082.74,652.07,599.92,869.76,792.95,30.99,30.22,31.16,30.25,27.41,24.28,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 16:30:00,20.54,22.0,22.09,21.3,21.93,23.02,-1.5,5.6,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,922.8,1087.2,663.71,592.31,857.62,791.34,30.98,30.2,31.07,30.32,27.53,24.31,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 16:45:00,20.52,21.97,21.97,21.28,21.98,23.04,-1.63,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,926.11,1091.5,671.77,584.82,844.86,789.73,30.96,30.18,31.01,30.39,27.66,24.33,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 17:00:00,20.34,21.84,21.86,21.13,21.97,23.06,-1.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,928.04,1095.12,680.07,576.54,831.58,788.13,30.95,30.16,30.95,30.47,27.79,24.35,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 17:15:00,20.23,21.73,21.68,21.04,21.96,22.94,-1.77,0.0,1.0,1.0,1.0,1.0,1.0,0.496,36.0,21.0,23.0,933.57,1101.74,687.69,570.19,819.77,411.03,30.92,30.12,30.89,30.53,27.91,23.75,0.043934,0.044842,0.032212,0.024945,0.024234,0.00803
2020-01-10 17:30:00,20.07,21.63,21.57,20.88,21.9,22.86,-1.84,0.0,1.0,1.0,1.0,1.0,1.0,0.496,36.0,21.0,23.0,940.35,1109.6,701.72,574.69,819.41,412.18,30.88,30.08,30.79,30.49,27.91,23.72,0.043934,0.044842,0.032212,0.024945,0.024234,0.00803
2020-01-10 17:45:00,19.98,21.53,21.41,20.78,21.85,22.81,-1.91,0.0,1.0,1.0,1.0,1.0,1.0,0.496,36.0,21.0,23.0,948.12,1117.38,713.8,579.51,819.5,413.69,30.84,30.04,30.7,30.44,27.91,23.67,0.043934,0.044842,0.032212,0.024945,0.024234,0.00803
2020-01-10 18:00:00,19.89,21.48,21.34,20.69,21.83,22.78,-1.98,0.0,1.0,1.0,1.0,1.0,1.0,0.496,36.0,21.0,23.0,953.56,1124.31,726.25,582.99,819.16,414.9,30.81,30.0,30.61,30.41,27.91,23.64,0.043934,0.044842,0.032212,0.024945,0.024234,0.00803
2020-01-10 18:15:00,19.86,21.44,21.26,20.66,21.82,22.89,-2.04,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,958.48,1129.31,736.57,586.0,818.29,795.24,30.78,29.98,30.53,30.38,27.92,24.25,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 18:30:00,19.82,21.41,21.22,20.61,21.82,22.97,-2.11,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,961.93,1133.74,746.64,588.13,816.87,796.65,30.76,29.95,30.45,30.36,27.94,24.23,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 18:45:00,19.8,21.38,21.17,20.59,21.83,22.99,-2.18,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,965.36,1137.82,755.6,590.2,815.42,796.04,30.74,29.93,30.39,30.34,27.95,24.24,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 19:00:00,19.77,21.36,21.15,20.57,21.83,23.01,-2.25,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,967.97,1141.4,764.58,591.76,813.63,796.37,30.73,29.91,30.32,30.32,27.97,24.23,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 19:15:00,19.77,21.35,21.11,20.56,21.84,23.0,-2.31,0.0,1.0,1.0,1.0,1.0,1.0,0.913,36.0,21.0,23.0,969.73,1143.96,768.2,592.74,812.72,731.93,30.72,29.9,30.29,30.32,27.98,24.16,0.043934,0.044842,0.032212,0.024945,0.024234,0.014784
2020-01-10 19:30:00,19.76,21.34,21.11,20.55,21.86,23.01,-2.38,0.0,1.0,1.0,1.0,1.0,1.0,0.913,36.0,21.0,23.0,970.8,1146.05,772.03,593.26,811.48,730.35,30.71,29.89,30.27,30.31,27.99,24.18,0.043934,0.044842,0.032212,0.024945,0.024234,0.014784
2020-01-10 19:45:00,19.77,21.33,21.09,20.56,21.88,23.02,-2.45,0.0,1.0,1.0,1.0,1.0,1.0,0.913,36.0,21.0,23.0,971.79,1147.9,775.11,593.72,810.23,728.9,30.71,29.88,30.24,30.31,28.0,24.21,0.043934,0.044842,0.032212,0.024945,0.024234,0.014784
2020-01-10 20:00:00,19.78,21.33,21.1,20.57,21.9,23.04,-2.51,0.0,1.0,1.0,1.0,1.0,1.0,0.913,36.0,21.0,23.0,972.15,1149.31,778.19,593.79,808.64,727.29,30.71,29.87,30.22,30.31,28.02,24.23,0.043934,0.044842,0.032212,0.024945,0.024234,0.014784
2020-01-10 20:15:00,19.8,21.34,21.1,20.6,21.94,22.99,-2.58,0.0,1.0,1.0,1.0,1.0,1.0,0.697,36.0,21.0,23.0,972.43,1150.48,780.58,593.76,807.05,566.35,30.7,29.86,30.2,30.31,28.03,23.99,0.043934,0.044842,0.032212,0.024945,0.024234,0.011283
2020-01-10 20:30:00,19.83,21.36,21.13,20.62,21.97,22.97,-2.64,0.0,1.0,1.0,1.0,1.0,1.0,0.697,36.0,21.0,23.0,972.08,1151.17,782.93,593.34,805.1,565.43,30.71,29.86,30.19,30.31,28.05,24.01,0.043934,0.044842,0.032212,0.024945,0.024234,0.011283
2020-01-10 20:45:00,19.87,21.38,21.15,20.66,22.02,22.97,-2.7,0.0,1.0,1.0,1.0,1.0,1.0,0.697,36.0,21.0,23.0,971.55,1151.54,784.63,592.79,803.08,564.8,30.71,29.86,30.17,30.31,28.07,24.02,0.043934,0.044842,0.032212,0.024945,0.024234,0.011283
2020-01-10 21:00:00,19.89,21.4,21.18,20.68,22.04,22.97,-2.76,0.0,1.0,1.0,1.0,1.0,1.0,0.697,36.0,21.0,23.0,970.15,1150.81,785.28,591.91,801.01,565.22,30.72,29.86,30.17,30.32,28.09,24.02,0.043934,0.044842,0.032212,0.024945,0.024234,0.011283
2020-01-10 21:15:00,19.92,21.43,21.19,20.71,22.08,23.05,-2.82,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,969.33,1150.02,785.53,591.45,799.36,786.35,30.72,29.86,30.17,30.33,28.11,24.38,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 21:30:00,19.92,21.45,21.24,20.72,22.1,23.1,-2.88,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,968.3,1149.2,786.07,590.63,797.41,786.36,30.73,29.87,30.16,30.34,28.13,24.38,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 21:45:00,19.96,21.47,21.23,20.76,22.14,23.13,-2.94,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,968.18,1148.5,785.87,590.01,795.74,785.4,30.73,29.87,30.16,30.34,28.14,24.39,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 22:00:00,19.95,21.47,21.27,20.76,22.15,23.15,-2.91,0.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,21.0,23.0,966.93,1147.81,786.89,589.18,793.82,785.0,30.73,29.88,30.16,30.35,28.16,24.4,0.043934,0.044842,0.032212,0.024945,0.024234,0.01619
2020-01-10 22:15:00,19.98,21.48,21.25,20.78,22.18,22.86,-2.87,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,967.08,1148.04,787.08,589.06,792.68,0.0,30.73,29.88,30.15,30.35,28.17,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
2020-01-10 22:30:00,19.97,21.47,21.27,20.77,22.18,22.68,-2.84,0.0,1.0,1.0,1.0,1.0,1.0,0.0,36.0,21.0,23.0,966.4,1148.05,788.49,588.58,791.16,0.0,30.74,29.88,30.14,30.36,28.19,36.0,0.043934,0.044842,0.032212,0.024945,0.024234,0.0
